"VirtualEnvironment","isSDPEnforced"
"pfzonalscalesimulatorenvggs3gg100-test-ch1b","false"
"msnautos-bl2-prod-ch1b","false"
"pfzonalscalesimulatorenvggs2gg64-test-ch1b","false"
"pfzonalscalesimulatorenvggs5gg92-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg44-test-ch1b","false"
"pfzonalscalesimulatorenvggs3gg89-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg86-test-ch1b","false"
"pfzonalscalesimulatorenvggs1gg32-test-ch1b","false"
"pfzonalscalesimulatorenvggs5gg5-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg46-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg30-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg6-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg27-test-ch1b","false"
"pfzonalscalesimulatorenvggs3gg7-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg13-test-ch1b","false"
"pfzonalscalesimulatorenvggs1gg53-test-ch1b","false"
"adssnrsingleboxapac-test-ch1b","false"
"scraping-prod-ch1b","false"
"scaffold-prod-ch1b","false"
"pfzonalscalesimulatorenvggs3gg8-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg19-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg8-test-ch1b","false"
"pfzonalscalesimulatorenvggs3gg37-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg33-test-ch1b","false"
"pfzonalscalesimulatorenvggs3gg16-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg80-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg78-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg84-test-ch1b","false"
"adssnrselection2-prod-ch1b","false"
"pfzonalscalesimulatorenvggs1gg14-test-ch1b","false"
"cponlinelearning-prod-ch1b","false"
"o365adnampr20a008sj0-prod-sjc01p","false"
"o365adnamp220by3-prod-sjc01p","false"
"o365fenamp108bya-prod-sjc01p","false"
"objectstoremulti-prod-sjc01p","false"
"o365adnamp172bya-prod-sjc01p","false"
"o365adnampr05a800sj0-prod-sjc01p","false"
"o365adnamp115sj0-prod-sjc01p","false"
"azpubsub2-dev-ams02p","false"
"wns2-prod-se1p","false"
"tip-test-waw02p","false"
"aadgplcrv3-prod-waw02p","false"
"azurepkiprodncucustomer-prod-chi02p","false"
"waw21prdgpc01-aznodes-prod-waw03p","false"
"o365fepolp291wa1-prod-waw03p","false"
"fbecusfd003-prod-dsm04p","false"
"gen9amd-test-dsm04p","false"
"netsec-prod-dsm04p","false"
"qregional-test-dsm04p","false"
"atom-prod-dsm04p","false"
"hardwarehealthservice-prod-dsm04p","false"
"dkdsuseast2-prod-dsm04p","false"
"hcs-prod-dsm04p","false"
"nucleusstg-prod-dsm04p","false"
"network-prod-dsm04p","false"
"qs5agents-prod-dsm04p","false"
"dsm11prdstr06-aznodes-prod-dsm04p","false"
"dsm09prdstr03-aznodes-prod-dsm04p","false"
"dsm10prdstr14-aznodes-prod-dsm04p","false"
"dsm11prdstr09-aznodes-prod-dsm04p","false"
"dsm11prdstr12-aznodes-prod-dsm04p","false"
"dsm10prdapp04-aznodes-prod-dsm04p","false"
"ceg_azurenetwork-networking-qualification-ve","true"
"autopilot-autopilotclient-linux-onpfwindowsamd64-ve","false"
"adspsxping-prod-bn01","false"
"pdp-prod-bn01","false"
"adsaaaperflite-test-bn01","false"
"indexserveonerankingapc20-int-bn01","false"
"satorinemo-prod-bn01","false"
"ipcdevalerteus2-dev-bn01","false"
"techscraping-prod-bn01","false"
"yarnmt0a-prod-bn01","false"
"adsactagents-test-bn01","false"
"mmux-ppe-bn01","false"
"spatialplatform-prod-bn01","false"
"captionsapc-prod-bn01","false"
"aethero365exepool-prod-bn01","false"
"indexupdate-test-co01","false"
"mfacappedogwustestsliceshkoruko-test-co01","false"
"indexserverankingexp2-prod-co01","false"
"srdp-dev-co01","false"
"adscptrainingazsc-int-co01","false"
"mtprimecluster4a-prod-co01","false"
"indexupdatemmvideofinalmerge-prod-co01","false"
"mtprimecluster1a-prod-co01","false"
"ipcdevipcgraphwus2-dev-co01","false"
"falconpeeringmonitor-prod-co01","false"
"adhsdogfoodaadsyncwusslice001-test-co01","false"
"onlineimagecleanness-prod-co01","false"
"adsps-prod-co01","false"
"adinsightmt-ppe-co01","false"
"adsmpsagents-test-co01","false"
"emailplatform-int-co01","false"
"objectstorerepl2-test-co01","false"
"tigernettrain1-test-co01","false"
"bidpredmediation-prod-co01","false"
"virat-int-co01","false"
"azureidentitytestautomatedbuildout15-test-co01","false"
"azureidentitytestautomatedbuildout29-test-co01","false"
"indexserveselectionexpapc-prod-co01","false"
"indexupdatejuneflightfinalmerge-prod-co01","false"
"indexmergefluid-int-co01","false"
"adsaaa1apac-prod-co01","false"
"indexupdateads-prod-co01","false"
"knowledgeserve-prod-co01","false"
"mad21prdsdf01-aznodes-prod-mad03p","false"
"test-smithevan9-cy2test01","false"
"dq-test-cy2test01","false"
"abbatra-dev-cy2test01","false"
"dpm4-test-cy2test01","false"
"vishalgoje-dev-cy2test01","false"
"akumble-dev-cy2test01","false"
"adspabizlogic2-prod-puse01","false"
"xboxprivatecatalog-prod-puse01","false"
"tazaweb-prod-puse01","false"
"xboxxasu-prod-puse01","false"
"qas-prod-puse01","false"
"adsaaa2-prod-puse01","false"
"sy3prdapp18-aznodes-prod-sy3p","false"
"o365adeurpr07a007gv1-prod-gvx02p","false"
"o365bepfswep280gvzinsights-prod-gvx02p","false"
"o365adeurpr03a800gv1-prod-gvx02p","false"
"dpxpubsecaz2fd010001-prod-gvx02p","false"
"aadgwstbaremetalv3-prod-coz01p","false"
"o365adnamp154co1-prod-coz01p","false"
"o365adnamp169a001co1-prod-coz01p","false"
"unallocatedme-prod-bn2","false"
"dfpclassic-prod-bn2","false"
"haaspool-prod-bn2","false"
"o365camgt3eapprdmgt01ph001-prod-phx01p","false"
"am3prdapp09-aznodes-prod-am4p","false"
"siriusappliancebm-prod-am4p","false"
"xcaption-test-chi02","false"
"sjc22prdsdf01-aznodes-prod-sjc05p","false"
"sjc22prdapp21-aznodes-prod-sjc05p","false"
"sjc22prdstp01-aznodes-prod-sjc05p","false"
"ams25prdapp65-aznodes-prod-ams07p","false"
"ams25prdapp70-aznodes-prod-ams07p","false"
"substrateunallocated-prod-cpt01p","false"
"saaspolarisslaverwebgen5-prod-ch01","false"
"indexservedlmodelserve2-prod-ch01","false"
"indexservelocalranking-ppe-ch01","false"
"tazav2bwfresh-prod-ch01","false"
"adspegasusmns3-prod-ch01","false"
"indexserveselectiontail2-prod-ch01","false"
"adsaes-prod-ch01","false"
"adsrnrvalidator-prod-ch01","false"
"adsss2-prod-ch01","false"
"indexservelocalselection-ppe-ch01","false"
"indexservelocalranking1-prod-ch01","false"
"indexserveselection10-prod-ch01","false"
"indexserverankinglego5-prod-ch01","false"
"indexserverankinglego4-prod-ch01","false"
"indexservedlmodelserve-prod-ch01","false"
"adssnrglobal-prod-ch01","false"
"eq-prod-ch01","false"
"adsaimsnr3-test-ch01","false"
"publicdns-prod-zrh21p","false"
"o365jpn286-prod-sg2p","false"
"o365apc04cortana-prod-sg2p","false"
"o365torusdcprdtrs01fry-prod-fra01p","false"
"siriusappliancebmunallocated-prod-fra01p","false"
"publicdns-prod-fra01p","false"
"ceg_tse-qprodring_1-ve","false"
"osl21prdapp06-aznodes-prod-osl22p","false"
"indexservedlmodelserve-prod-puse01","false"
"adsappsctspme-prod-puse01","false"
"bingfeedback-prod-puse01","false"
"scaffold-prod-puse01","false"
"bingfeedbackv2-prod-puse01","false"
"spatialplatform-prod-puse01","false"
"coreux-prod2-puse01","false"
"recomultiazap-test-puse01","false"
"mapsplatform-prod-puse01","false"
"indexserverankingapc-prod-puse01","false"
"objectstorerepl2-test-chi02","false"
"yarnoutcluster-test-chi02","false"
"fpgaappliances10-prod-chi02","false"
"isgoldselection3-prod-chi02","false"
"lvl08prdapp26-aznodes-prod-bnz07p","false"
"sn4prdapp01-aznodes-prod-sn01p","false"
"autopilot-autopilotclient-qualification-ve","true"
"dub26prdapp05-aznodes-prod-dub06p","false"
"o365eur05todo-prod-dub06p","false"
"dwspubneudb3ainnerring-prod-dub06p","false"
"dpxpubneulr1az1fd093001-prod-dub06p","false"
"o365eur08pr-prod-dub06p","false"
"o365eur191todo-prod-dub06p","false"
"rdspubneudb3ar5c0-prod-dub06p","false"
"ams24prdstp02-aznodes-prod-ams05p","false"
"ams25prdapp19-aznodes-prod-ams05p","false"
"ams25prdapp17-aznodes-prod-ams05p","false"
"ams22prdapp27-aznodes-prod-ams05p","false"
"ams24prdapp14-aznodes-prod-ams05p","false"
"ams24prdapp09-aznodes-prod-ams05p","false"
"dstscaucaz1003-prod-cbr01p","false"
"ddqpubsmokeaucauc-prod-cbr01p","false"
"siriusappliancebm-prod-cbr01p","false"
"dnshealthpolicy-prod-cbr01p","false"
"o365tdfcse-ppe-cy4p","false"
"o365fenamp118cy4-prod-cy4p","false"
"o365pdtonedrive-ppe-cy4p","false"
"o365fenamprd22cy5-prod-cy4p","false"
"tip-test-cy4p","false"
"estsreus2az1test2-prod-bnz05p","false"
"hcs-prod-bnz05p","false"
"dpxpubeus2bn7ar1-ppe-bnz05p","false"
"aadgbnorv3-prod-bnz05p","false"
"odcor001p001-prod-bnz05p","false"
"bnz13prdstp03-aznodes-prod-bnz05p","false"
"par20prdstr02-aznodes-prod-par02p","false"
"o365adeurpr01a015du2-prod-dub01p","false"
"o365adeurpr07a011db6-prod-dub01p","false"
"o365adeurp122dbb-prod-dub01p","false"
"o365deu281bingatwork-prod-dub01p","false"
"o365adeurpr83a001du0-prod-dub01p","false"
"o365adeurprd10du2-prod-dub01p","false"
"dpxpubneulr1az3fd037001-prod-dub01p","false"
"o365adeurp189a002du0-prod-dub01p","false"
"o365adnampr07a900db6-prod-dub01p","false"
"hipappproxyeurproxyneur6-prod-dub01p","false"
"o365adeurpr02a004db6-prod-dub01p","false"
"aadgdmsp-prod-dsm04p","false"
"jit-prod-dsm04p","false"
"maccb02-prod-dsm04p","false"
"dsm10prdapp30-aznodes-prod-dsm04p","false"
"dsm11prdstr10-aznodes-prod-dsm04p","false"
"dsm10prdapp25-aznodes-prod-dsm04p","false"
"siriusappliancebm-prod-dsm04p","false"
"dsm11prdstr11-aznodes-prod-dsm04p","false"
"dsm10prdgpc01-aznodes-prod-dsm04p","false"
"dsm10prdapp44-aznodes-prod-dsm04p","false"
"dsm10prdapp28-aznodes-prod-dsm04p","false"
"wdp-indexgen-prod-ve","false"
"asg_mtp-mttitanzk5_prod-ve","false"
"xbox-xboxflightuser-ve","false"
"xbox-userstats-ve","false"
"xbox-xpub-ve","false"
"xbox-impressions-ve","false"
"bingmultimedia-cphashdetection-ppe-ve","false"
"bingmultimedia-contentmoderation-ppe-ve","false"
"bingdataservices-mtttitan_gen7_mount_hdd-ve","false"
"adsbi-adssiphonv2-prod-puse01-dri-ve","false"
"qas-httpqas-prod-ve","false"
"xbox-privatecatalog-ve","false"
"xbox-xasd-ve","false"
"adsde-acscontrolplane-ve","false"
"mediaservices-cloudcollection-ppe-ve","false"
"ems-rewards-ppe-ve","false"
"xbox-transporter-ve","false"
"mediaservices-mediadiscoverypme-prod-ve","false"
"cosmos-capacityreserve-ve","false"
"indexserve-weeklymgmtapc-ve","false"
"wdp-dynamiccrawldci-int-ve","false"
"cosmos-cosmosaquarius-test-co-ve","false"
"bingmultimedia-ips-offline-prod-phy-ve","false"
"bingdataservices-mttitanzk10_bcp-ve","false"
"cosmos-alki-test-ve","false"
"objectstore-dailylarge-ve","false"
"xbox-messaging2018-ve","false"
"xbox-timelinestore-ve","false"
"coreux-coreux-prod-ve","false"
"coreux-coreuxaux-staging-ve","false"
"bingdataservices-mtttitan_gen8half_mount_ssd-ve","false"
"bingmultimedia-ips-offline-prod-ve","false"
"xbox-xasthrottlecache-ve","false"
"xbox-registration-ve","false"
"marketplace-mpdspdo-dev-ve","false"
"asg_bingexplse-recap-prod-ve","false"
"osgsmart-apsmartagent-vnext-ve","false"
"ceg_azureidentity-aadsre-repsvc-ve","false"
"bingdataservices-mttitanselfserve_prod-ve","false"
"autopilot-guthejustest-ve1-ve","false"
"machinetranslation-mt-pf-test-ve","false"
"bingnews-tobprod-ve","false"
"cosmos-alki-ve","false"
"xflow-agent-xflow-ppe-ve","false"
"xbox-xdes-ve","false"
"objectstore-int-ve","false"
"mediaservices-moviesanywhere-ppe-ve","false"
"asg_bingexplse-bingxping-test-ve","false"
"xbox-accounts-ve","false"
"bingmaps-edgetfeflt-eap-ve","false"
"autopilot-containerregistry-ve","false"
"xbox-signinsingularity-ve","false"
"autopilot-goalstatetest-ve","false"
"xbox-xsts3-ve","false"
"adsbi-adsmzazsc-prod-sate01-publisheraggs-ve","false"
"objectstore-webstore-ve","false"
"xbox-xass-ve","false"
"asg_officeonline-test-wac-ve","false"
"ceg_azureidentity-ipc_digest_dev-ve","false"
"xbox-titlestorage-ve","false"
"adsbi-adssiphonv2-prod-bnze01-dri-ve","false"
"xbox-editorial-ve","false"
"mediaservices-musicmatch-int-ve","false"
"marketplace-mpxlensagent-prod-ve","false"
"falcon-nodetopologyproxy-ve","false"
"wdp-discoveryselection-bcp-ve","false"
"aaddsv2xyuanlatestwus-test-mwh01","false"
"xap-xap-prod-ve","false"
"adsps2-prod-bn01","false"
"mtprimefed-prod-bn01","false"
"ritools-prod-bn01","false"
"adsaimsnr3-ppe-bn01","false"
"onlineimagecleanness-prod-bn01","false"
"httpqas-prod-bn01","false"
"saspubauselr2lz3fd597001-prod-ml1p","false"
"aadfusionapipubauselr1lz1fd065001-prod-ml1p","false"
"dpxpubauselr1lz3fd102001-prod-ml1p","false"
"saspubauselr2lz1fd551001-prod-ml1p","false"
"rdspubauselr1lz1fd065001-prod-ml1p","false"
"aadfusionapipubauselr1lz2fd067001-prod-ml1p","false"
"cpmpubauseml20r4-prod-ml1p","false"
"rdspubauselr1lz3fd051001-prod-ml1p","false"
"mfasasprdausephoneapp-prod-ml1p","false"
"dpxpubauselr1lz2fd066001-prod-ml1p","false"
"estsgauseaz1test001-prod-ml1p","false"
"o365addeup281a005dbb-prod-dub01p","false"
"o365adnamp101db9-prod-dub01p","false"
"o365adnampr01a900du0-prod-dub01p","false"
"o365adprdmgt01sga-prod-sin02p","false"
"o365apc04tee-prod-sin02p","false"
"o365apc06protocols-prod-sin02p","false"
"saspubseaslr1az2fd025001-prod-sin02p","false"
"o365apc153cortanacosmic-prod-sin02p","false"
"o365apc06bingatwork-prod-sin02p","false"
"privatednscrossregion-prod-sin02p","false"
"o365apc06fastv2-prod-sin02p","false"
"saspubseaslr1az2fd085001-prod-sin02p","false"
"o365apc06connectors-prod-sin02p","false"
"rdspubseaslr1az2fd038001-prod-sin02p","false"
"msftrrdns1-prod-sin02p","false"
"saspubseaslr1az2fd064001-prod-sin02p","false"
"o365apc153onedrive-prod-sin02p","false"
"saspubseaslr2az2fd100001-prod-sin02p","false"
"edge-prod-sin06r9za","false"
"sg2prdstp10-aznodes-prod-sin02p","false"
"sin06prdgpz04-aznodes-prod-sin02p","false"
"sg2prdstr20-aznodes-prod-sin02p","false"
"o365apc02eba1-prod-sin02p","false"
"o365apc06eba1-prod-sin02p","false"
"rdspubjpeaz3fd051001-prod-tyo02p","false"
"saspubjpeaz3fd160001-prod-tyo02p","false"
"adhsprodaddsfrontendjpe-prod-tyo02p","false"
"rdspubjpeaz3fd551001-prod-tyo02p","false"
"rdspubjpeaz3fd112001-prod-tyo02p","false"
"rdspubjpeaz3fd062001-prod-tyo02p","false"
"saspubjpeaz3fd112001-prod-tyo02p","false"
"dpxpubjpeaz3fd190001-prod-tyo02p","false"
"dpxpubjpeaz3fd160001-prod-tyo02p","false"
"dpxpubjpeaz3fd112001-prod-tyo02p","false"
"estsrjpeaz3001-prod-tyo02p","false"
"ofs-prod-tyo02p","false"
"mfacappprodjpephoneapp003-prod-tyo02p","false"
"hipptajapanejpnl3-prod-tyo02p","false"
"estsjpeaz3fd190001-prod-tyo02p","false"
"estsjpelr2az3fd051001-prod-tyo02p","false"
"estsjpeaz3fd000test2-prod-tyo02p","false"
"ln1prdapp08-aznodes-prod-ln2p","false"
"azcp-prod-os1p","false"
"aadsfhybrid2jpjpw-prod-os1p","false"
"osa20prdapp09-aznodes-prod-os1p","false"
"qps09agentswdg1-prod-dm3","false"
"db3prdapp16-aznodes-prod-db3p","false"
"irisaiservices-prod-db3p","false"
"yto24prdapp18-aznodes-prod-yto01p","false"
"yto21prdgpz01-aznodes-prod-yto01p","false"
"yto21prdapp16-aznodes-prod-yto01p","false"
"yto21prdgpc01-aznodes-prod-yto01p","false"
"db4prdstr12-aznodes-prod-dub06p","false"
"aadgwstv3-test-mwh02p","false"
"chi21prdapp13-aznodes-prod-chi01p","false"
"ceg_azureidentity-dynamicgroups-ve","false"
"siriusappliancebmunallocated-prod-lon02p","false"
"ofs-prod-lon02p","false"
"honeycombcontainers-test-lon02p","false"
"msiprodukssliceaaz3pe002-prod-lon02p","false"
"hcs-prod-lon02p","false"
"dsmst2-prod-lon02p","false"
"sdnappliancebm-prod-blz03p","false"
"blz21prdapp23-aznodes-prod-blz03p","false"
"blz21prdstr20-aznodes-prod-blz03p","false"
"blz21prdstr21-aznodes-prod-blz03p","false"
"iad20prdapp05-aznodes-prod-blz03p","false"
"blz24prdgpc12-aznodes-prod-blz03p","false"
"blz21prdapp45-aznodes-prod-blz03p","false"
"blz21prdapp29-aznodes-prod-blz03p","false"
"tip-test-gvx02p","false"
"autopilot-autopilotclient-networking-slb-ve","true"
"edge-prod-miar9a","false"
"ch1prdstr18-aznodes-prod-chi01p","false"
"auh21prdgpc01-aznodes-prod-auh02p","false"
"cpq25prdstp01-aznodes-prod-cpq02p","false"
"cpq25prdapp02-aznodes-prod-cpq02p","false"
"aismdsmt2-prod-chie01","false"
"adsxandr-test-chie01","false"
"mmserveselectionexp10-test-chie01","false"
"mttitanzk15-prod-chie01","false"
"mttitanedge3p-prod-chie01","false"
"piq-prod-chie01","false"
"opvtestncus-dev-chie01","false"
"adsscpevents2-prod-chie01","false"
"yarneapbesteffort0-prod-chie01","false"
"yarncluster0-int-chie01","false"
"adssnrsingleboxemea-test-chie01","false"
"webdataobjectstorecontainer-test-chie01","false"
"mttitancodexbe-prod-chie01","false"
"xboxtitlestorage-prod-chie01","false"
"indexservelocalranking10-prod-chie01","false"
"indexserveplatinumindex-prod-chie01","false"
"adscbs1-prod-chie01","false"
"mapsdirectionsc4wazsc-prod-chie01","false"
"ceg_dpg-gadls_ns-ve","false"
"o365adnamp104bn6-prod-bn02p","false"
"o365adnamp171bn6-prod-bn02p","false"
"o365beeapnamprd05bn0ahcore-prod-bn02p","false"
"o365beeapnamprd05bn0vso-prod-bn02p","false"
"o365adnampr04a012bn6-prod-bn02p","false"
"cpq21prdapp07-aznodes-prod-cpq01p","false"
"cpq21prdapp17-aznodes-prod-cpq01p","false"
"cq1prdapp02-aznodes-prod-cpq01p","false"
"mttitanzk11-prod-chie01","false"
"mttitansydney-prod-chie01","false"
"adsdataplatform-prod-chie01","false"
"webdataobjectstorecontainer2-test-chie01","false"
"mttitanbyod-prod-chie01","false"
"webdataobjectstore2-prod-chie01","false"
"xboxmpsd-prod-chie01","false"
"hemera-prod-chie01","false"
"yarnazapbesteffort-prod-chie01","false"
"adssnrselection2-prod-chie01","false"
"piq-sandbox-chie01","false"
"adsclickhouse-dev4-chie01","false"
"scaffold-prod-chie01","false"
"adsclickhousemonitoring-prod-chie01","false"
"yarneapbesteffort3-prod-chie01","false"
"audittrail-prod-chie01","false"
"adsdps-prod-chie01","false"
"adsclickhouseimp-prod-chie01","false"
"mtprimecluster1-prod-chie01","false"
"callistodomaindata-prod-chie01","false"
"coreux-prod-chie01","false"
"mttitanzk10-prod-chie01","false"
"satorigraphservea-prod-chie01","false"
"adsdps-int-chie01","false"
"adsdputilities-prod-chie01","false"
"mtprime-dev-chie01","false"
"mapsplatform-prod-chie01","false"
"adqp-int-chie01","false"
"adsscp3-prod-chie01","false"
"piqoffline-prod-chie01","false"
"xboxprivacy-prod-chie01","false"
"xappublicazure-prod-chie01","false"
"adssnrsingleboxapac-test-chie01","false"
"adssnrselection3-prod-chie01","false"
"webdataosmetadatabcp-prod-chie01","false"
"mttitanck3-prod-chie01","false"
"mmserveranking10-prod-chie01","false"
"adspasnrsingleboxapac-test-chie01","false"
"adsutilities-dev-chie01","false"
"mtprime-prod-chie01","false"
"answersnews-prod-chie01","false"
"adssnrglobal-prod-chie01","false"
"o365beswep280mm0ahcore-prod-mma01p","false"
"sdnappliancebm-prod-mma01p","false"
"o365fetinswep280mm02-prod-mma01p","false"
"wns1-sandbox-dube01","false"
"xboxxdevice-prod-dube01","false"
"xboxxvas2-prod-dube01","false"
"xboxxass-prod-dube01","false"
"indexserveplatinumindex-prod-dube01","false"
"mttitanreco-prod-dube01","false"
"mmserveranking10-prod-dube01","false"
"qas-prod-dube01","false"
"adspasnr3-prod-dube01","false"
"adspasnr1-prod-dube01","false"
"asg_officeonline-ocs_ag09-ve","false"
"aadgcacp-prod-yto02p","false"
"azpubsubregional-prod-yto02p","false"
"o365benamprd00dm5tba1-ppe-cdm01p","false"
"msftrrdns-perfa-cdm01p","false"
"xiranzhang-test-cdm01p","false"
"o365adprdmgt01qr1-prod-qro01p","false"
"o365admexp297a002qr1-prod-qro01p","false"
"deqro20prod-prod-qro01p","false"
"o365camgt3prdmgt01qr1-prod-qro01p","false"
"o365femexp297qr2-prod-qro01p","false"
"doh20prdhpc01-aznodes-prod-doh03p","false"
"doh20prdapp08-aznodes-prod-doh03p","false"
"doh20prdapp07-aznodes-prod-doh03p","false"
"doh20prdapp04-aznodes-prod-doh03p","false"
"doh20prdapp05-aznodes-prod-doh03p","false"
"rlspubjper6-prod-ty1p","false"
"adrsjpe-prod-ty1p","false"
"srdp-prod-ty1p","false"
"mfacappprodjpevoice001-prod-ty1p","false"
"aadsfsfajpjpe-prod-ty1p","false"
"aadsfsfbjpsu01jpeaz1-prod-ty1p","false"
"hiphisgeneraljapanejpnl1-prod-ty1p","false"
"ceg_azurenetwork-networking-prod-6-ve","true"
"o365adindpr01a008pn3-prod-pnq03p","false"
"o365adindpr01a013pn3-prod-pnq03p","false"
"qregional-prod-chi02p","false"
"o365bepfnamprd06ch6protocols-prod-chi02p","false"
"o365adausp282a008sy7-prod-syd01p","false"
"pasprodneumsftproductionpe002-prod-db3p","false"
"o365eur05griffinb2-prod-db3p","false"
"o365adeurpr01a001ve1-prod-db3p","false"
"o365eur122todo-prod-db3p","false"
"o365adeurp180db8-prod-db3p","false"
"o365adeurpr06a004db8-prod-db3p","false"
"o365adeurprd10db8-prod-db3p","false"
"o365eur107ahcore-prod-db3p","false"
"o365eur07tba1-prod-db3p","false"
"o365eur03onedrive-prod-db3p","false"
"o365eur07cse-prod-db3p","false"
"o365feeurprd06db8-prod-db3p","false"
"o365eur121ipg-prod-db3p","false"
"o365eur05fastv2-prod-db3p","false"
"cosmos14-prod-cy2b","false"
"eap-canary-cy2b","false"
"cauldron-ppe-cy2b","false"
"indexserveranking10-prod-hkg01","false"
"adspegasusmns2-prod-hkg01","false"
"jupiter-prod-hkg01","false"
"adspsxping-prod-bn2b","false"
"ipp-ppe-bn2b","false"
"saspubkrslr1lz2fd339001-prod-ps1p","false"
"dpxpubkrslr1lz2fd198001-prod-ps1p","false"
"hiphisgeneralasiakrs3-prod-ps1p","false"
"hiphisgeneralasiakrs1-prod-ps1p","false"
"mfacappprodkrsphoneapp001-prod-ps1p","false"
"dpxpubkrslr1lz3fd112001-prod-ps1p","false"
"rdspubkrslr1lz2fd061001-prod-ps1p","false"
"dwspubkrspus20smoke-prod-ps1p","false"
"aaddg-prod-ps1p","false"
"rdspubkrslr1lz1fd113001-prod-ps1p","false"
"o365adprdmgt01sgb-prod-sin02p","false"
"o365adsgpp274sga-prod-sin02p","false"
"o365apc02protocols-prod-sin02p","false"
